axis,participant_id,trial_number,block_id,winner,loser
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,1,0,MSLDM,MSG-LD
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,1,0,MSG-LD-ext,MSG-LD
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,1,0,MGE-LDM,MSG-LD
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,1,0,MSG-LD-ext,MSLDM
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,1,0,MGE-LDM,MSLDM
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,1,0,MGE-LDM,MSG-LD-ext
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,2,1,MSLDM,MSG-LD
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,2,1,MSLDM,MSG-LD-ext
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,2,1,MSLDM,MGE-LDM
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,2,1,MSG-LD-ext,MSG-LD
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,2,1,MGE-LDM,MSG-LD
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,2,1,MGE-LDM,MSG-LD-ext
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,4,2,MGE-LDM,MSG-LD
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,4,2,MSG-LD-ext,MSG-LD
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,4,2,MSLDM,MSG-LD
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,4,2,MGE-LDM,MSG-LD-ext
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,4,2,MGE-LDM,MSLDM
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,4,2,MSLDM,MSG-LD-ext
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,5,3,MSLDM,MSG-LD
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,5,3,MSG-LD-ext,MSG-LD
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,5,3,MGE-LDM,MSG-LD
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,5,3,MSG-LD-ext,MSLDM
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,5,3,MGE-LDM,MSLDM
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,5,3,MGE-LDM,MSG-LD-ext
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,6,4,MGE-LDM,MSG-LD-ext
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,6,4,MGE-LDM,MSLDM
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,6,4,MGE-LDM,MSG-LD
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,6,4,MSG-LD-ext,MSLDM
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,6,4,MSG-LD-ext,MSG-LD
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,6,4,MSLDM,MSG-LD
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,8,5,MSLDM,MSG-LD-ext
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,8,5,MSLDM,MSG-LD
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,8,5,MGE-LDM,MSLDM
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,8,5,MSG-LD,MSG-LD-ext
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,8,5,MGE-LDM,MSG-LD-ext
musicality,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,8,5,MGE-LDM,MSG-LD
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,2,6,MSLDM,MSG-LD-ext
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,2,6,MGE-LDM,MSG-LD-ext
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,2,6,MSG-LD-ext,MSG-LD
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,2,6,MGE-LDM,MSLDM
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,2,6,MSLDM,MSG-LD
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,2,6,MGE-LDM,MSG-LD
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,3,7,MGE-LDM,MSG-LD
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,3,7,MSG-LD-ext,MSG-LD
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,3,7,MSG-LD,MSLDM
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,3,7,MGE-LDM,MSG-LD-ext
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,3,7,MGE-LDM,MSLDM
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,3,7,MSG-LD-ext,MSLDM
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,4,8,MSG-LD-ext,MSG-LD
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,4,8,MSLDM,MSG-LD
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,4,8,MGE-LDM,MSG-LD
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,4,8,MSLDM,MSG-LD-ext
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,4,8,MSG-LD-ext,MGE-LDM
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,4,8,MSLDM,MGE-LDM
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,5,9,MSLDM,MSG-LD
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,5,9,MSG-LD-ext,MSG-LD
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,5,9,MGE-LDM,MSG-LD
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,5,9,MSLDM,MSG-LD-ext
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,5,9,MSLDM,MGE-LDM
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,5,9,MGE-LDM,MSG-LD-ext
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,6,10,MGE-LDM,MSLDM
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,6,10,MSLDM,MSG-LD
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,6,10,MSLDM,MSG-LD-ext
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,6,10,MGE-LDM,MSG-LD
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,6,10,MGE-LDM,MSG-LD-ext
musicality,19d9e602-d55d-43aa-88db-1dbf140562e7,6,10,MSG-LD,MSG-LD-ext
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,1,11,MSLDM,MSG-LD-ext
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,1,11,MSLDM,MGE-LDM
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,1,11,MSLDM,MSG-LD
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,1,11,MGE-LDM,MSG-LD-ext
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,1,11,MSG-LD-ext,MSG-LD
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,1,11,MGE-LDM,MSG-LD
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,2,12,MSG-LD-ext,MSG-LD
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,2,12,MSLDM,MSG-LD
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,2,12,MSG-LD,MGE-LDM
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,2,12,MSG-LD-ext,MSLDM
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,2,12,MSG-LD-ext,MGE-LDM
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,2,12,MSLDM,MGE-LDM
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,3,13,MSLDM,MSG-LD-ext
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,3,13,MGE-LDM,MSG-LD-ext
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,3,13,MSG-LD,MSG-LD-ext
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,3,13,MSLDM,MGE-LDM
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,3,13,MSLDM,MSG-LD
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,3,13,MGE-LDM,MSG-LD
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,4,14,MSLDM,MSG-LD-ext
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,4,14,MSLDM,MGE-LDM
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,4,14,MSLDM,MSG-LD
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,4,14,MGE-LDM,MSG-LD-ext
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,4,14,MSG-LD-ext,MSG-LD
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,4,14,MGE-LDM,MSG-LD
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,5,15,MSLDM,MGE-LDM
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,5,15,MGE-LDM,MSG-LD-ext
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,5,15,MGE-LDM,MSG-LD
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,5,15,MSLDM,MSG-LD-ext
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,5,15,MSLDM,MSG-LD
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,5,15,MSG-LD-ext,MSG-LD
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,8,16,MGE-LDM,MSG-LD-ext
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,8,16,MSLDM,MSG-LD-ext
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,8,16,MSG-LD,MSG-LD-ext
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,8,16,MGE-LDM,MSLDM
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,8,16,MGE-LDM,MSG-LD
musicality,6cfe1857-9989-4472-a247-3f7b48b90b6f,8,16,MSLDM,MSG-LD
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,1,17,MSG-LD-ext,MSG-LD
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,1,17,MGE-LDM,MSG-LD
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,1,17,MSLDM,MSG-LD
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,1,17,MGE-LDM,MSG-LD-ext
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,1,17,MSG-LD-ext,MSLDM
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,1,17,MGE-LDM,MSLDM
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,3,18,MSG-LD-ext,MSG-LD
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,3,18,MGE-LDM,MSG-LD
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,3,18,MSLDM,MSG-LD
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,3,18,MGE-LDM,MSG-LD-ext
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,3,18,MSLDM,MSG-LD-ext
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,3,18,MSLDM,MGE-LDM
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,4,19,MSG-LD,MGE-LDM
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,4,19,MSG-LD,MSG-LD-ext
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,4,19,MSG-LD,MSLDM
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,4,19,MGE-LDM,MSG-LD-ext
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,4,19,MGE-LDM,MSLDM
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,4,19,MSLDM,MSG-LD-ext
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,5,20,MGE-LDM,MSG-LD
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,5,20,MSLDM,MGE-LDM
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,5,20,MGE-LDM,MSG-LD-ext
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,5,20,MSLDM,MSG-LD
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,5,20,MSG-LD-ext,MSG-LD
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,5,20,MSLDM,MSG-LD-ext
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,6,21,MGE-LDM,MSG-LD
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,6,21,MSLDM,MSG-LD
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,6,21,MSG-LD-ext,MSG-LD
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,6,21,MGE-LDM,MSLDM
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,6,21,MGE-LDM,MSG-LD-ext
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,6,21,MSLDM,MSG-LD-ext
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,8,22,MSLDM,MSG-LD-ext
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,8,22,MSG-LD,MSG-LD-ext
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,8,22,MGE-LDM,MSG-LD-ext
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,8,22,MSLDM,MSG-LD
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,8,22,MSLDM,MGE-LDM
musicality,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,8,22,MGE-LDM,MSG-LD
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,1,23,MGE-LDM,MSG-LD
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,1,23,MSG-LD,MSG-LD-ext
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,1,23,MSLDM,MSG-LD
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,1,23,MGE-LDM,MSG-LD-ext
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,1,23,MSLDM,MGE-LDM
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,1,23,MSLDM,MSG-LD-ext
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,2,24,MSLDM,MSG-LD-ext
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,2,24,MSLDM,MGE-LDM
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,2,24,MSLDM,MSG-LD
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,2,24,MGE-LDM,MSG-LD-ext
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,2,24,MSG-LD-ext,MSG-LD
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,2,24,MGE-LDM,MSG-LD
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,3,25,MSG-LD-ext,MSG-LD
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,3,25,MSLDM,MSG-LD-ext
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,3,25,MGE-LDM,MSG-LD-ext
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,3,25,MSLDM,MSG-LD
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,3,25,MGE-LDM,MSG-LD
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,3,25,MSLDM,MGE-LDM
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,4,26,MGE-LDM,MSG-LD
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,4,26,MSLDM,MGE-LDM
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,4,26,MGE-LDM,MSG-LD-ext
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,4,26,MSLDM,MSG-LD
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,4,26,MSG-LD,MSG-LD-ext
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,4,26,MSLDM,MSG-LD-ext
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,5,27,MSLDM,MSG-LD-ext
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,5,27,MSLDM,MGE-LDM
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,5,27,MSLDM,MSG-LD
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,5,27,MSG-LD-ext,MGE-LDM
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,5,27,MSG-LD,MSG-LD-ext
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,5,27,MSG-LD,MGE-LDM
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,6,28,MGE-LDM,MSG-LD-ext
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,6,28,MSLDM,MSG-LD-ext
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,6,28,MSG-LD,MSG-LD-ext
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,6,28,MGE-LDM,MSLDM
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,6,28,MGE-LDM,MSG-LD
musicality,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,6,28,MSLDM,MSG-LD
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,2,29,MGE-LDM,MSG-LD-ext
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,2,29,MGE-LDM,MSLDM
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,2,29,MGE-LDM,MSG-LD
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,2,29,MSLDM,MSG-LD-ext
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,2,29,MSG-LD,MSG-LD-ext
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,2,29,MSG-LD,MSLDM
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,3,30,MGE-LDM,MSLDM
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,3,30,MSLDM,MSG-LD-ext
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,3,30,MSG-LD,MSLDM
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,3,30,MGE-LDM,MSG-LD-ext
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,3,30,MGE-LDM,MSG-LD
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,3,30,MSG-LD,MSG-LD-ext
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,4,31,MGE-LDM,MSG-LD-ext
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,4,31,MGE-LDM,MSLDM
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,4,31,MGE-LDM,MSG-LD
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,4,31,MSG-LD-ext,MSLDM
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,4,31,MSG-LD-ext,MSG-LD
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,4,31,MSLDM,MSG-LD
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,5,32,MSLDM,MSG-LD
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,5,32,MSLDM,MSG-LD-ext
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,5,32,MSLDM,MGE-LDM
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,5,32,MSG-LD,MSG-LD-ext
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,5,32,MSG-LD,MGE-LDM
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,5,32,MSG-LD-ext,MGE-LDM
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,6,33,MSLDM,MGE-LDM
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,6,33,MSG-LD,MSLDM
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,6,33,MSLDM,MSG-LD-ext
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,6,33,MSG-LD,MGE-LDM
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,6,33,MSG-LD-ext,MGE-LDM
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,6,33,MSG-LD,MSG-LD-ext
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,7,34,MSG-LD,MSLDM
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,7,34,MSG-LD,MGE-LDM
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,7,34,MSG-LD-ext,MSG-LD
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,7,34,MSLDM,MGE-LDM
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,7,34,MSG-LD-ext,MSLDM
musicality,7f4e4edb-e140-4d73-a296-80d237dd0b7f,7,34,MSG-LD-ext,MGE-LDM
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,1,35,MSLDM,MGE-LDM
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,1,35,MGE-LDM,MSG-LD
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,1,35,MGE-LDM,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,1,35,MSLDM,MSG-LD
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,1,35,MSLDM,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,1,35,MSG-LD-ext,MSG-LD
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,2,36,MSLDM,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,2,36,MSLDM,MSG-LD
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,2,36,MSLDM,MGE-LDM
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,2,36,MSG-LD-ext,MSG-LD
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,2,36,MSG-LD-ext,MGE-LDM
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,2,36,MSG-LD,MGE-LDM
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,3,37,MGE-LDM,MSG-LD
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,3,37,MGE-LDM,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,3,37,MGE-LDM,MSLDM
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,3,37,MSG-LD,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,3,37,MSLDM,MSG-LD
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,3,37,MSLDM,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,4,38,MGE-LDM,MSG-LD
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,4,38,MGE-LDM,MSLDM
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,4,38,MGE-LDM,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,4,38,MSLDM,MSG-LD
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,4,38,MSG-LD,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,4,38,MSLDM,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,5,39,MSLDM,MSG-LD
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,5,39,MGE-LDM,MSLDM
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,5,39,MSLDM,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,5,39,MGE-LDM,MSG-LD
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,5,39,MSG-LD,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,5,39,MGE-LDM,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,8,40,MSLDM,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,8,40,MSLDM,MGE-LDM
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,8,40,MSLDM,MSG-LD
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,8,40,MGE-LDM,MSG-LD-ext
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,8,40,MSG-LD-ext,MSG-LD
musicality,865d8d60-a54a-4245-b568-cefc74bc55d5,8,40,MGE-LDM,MSG-LD
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,2,41,MSG-LD-ext,MSG-LD
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,2,41,MSLDM,MSG-LD
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,2,41,MSG-LD,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,2,41,MSLDM,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,2,41,MSG-LD-ext,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,2,41,MSLDM,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,3,42,MSG-LD-ext,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,3,42,MSG-LD,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,3,42,MSLDM,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,3,42,MSG-LD,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,3,42,MSLDM,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,3,42,MSG-LD,MSLDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,4,43,MSLDM,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,4,43,MSLDM,MSG-LD
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,4,43,MSLDM,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,4,43,MGE-LDM,MSG-LD
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,4,43,MGE-LDM,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,4,43,MSG-LD-ext,MSG-LD
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,5,44,MSLDM,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,5,44,MGE-LDM,MSG-LD-ext
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,5,44,MSG-LD-ext,MSG-LD
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,5,44,MSLDM,MGE-LDM
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,5,44,MSLDM,MSG-LD
musicality,90e130dd-0bf6-4924-ad02-a98ef2cf2bd6,5,44,MGE-LDM,MSG-LD
